location,name,dm,cost_date,dcp_food,dcp_paper,dcp_supplies,br_supplies,sales_tax_dcp,for_the_week_end,production,total_food_cost,total_paper_cost,flash_food_total
335687,"38 Mill Rd, Eastchester",Dan Castriota,2025-11-13,0,0,0,0,0,0,383.12,383.12,0,383.12
300241,"300241 -260 Halstead Ave, Harrison",Dan Castriota,2025-11-13,0,0,0,0,0,0,416.95,416.95,0,416.95
351044,"1481 Weaver Rd, Scarsdale",Dan Castriota,2025-11-13,0,0,0,0,0,0,425.11,425.11,0,425.11
345003,"10 Depot Way, Scarsdale",Dan Castriota,2025-11-13,0,0,0,0,0,0,239.15,239.15,0,239.15
302692,"302692 -50 Mamaroneck Ave, WP",Dan Castriota,2025-11-13,0,0,0,0,0,0,329.77,329.77,0,329.77
310000,"646 North Ave,New Rochelle",Dan Castriota,2025-11-13,5146.63,1327.33,105.74,0,10.67,6590.37,398.93,5556.23,1433.07,6989.3
351953,"1333 North Ave, NR",Dan Castriota,2025-11-13,2682.61,735.76,79.06,0,12.6,3510.03,141.87,2837.08,814.82,3651.9
332150,"1780 East Gun Hill Rd, Bx",Imran Tayyab,2025-11-13,2229.24,261.98,0,0,0,2491.22,223.83,2453.07,261.98,2715.05
338698,"2241 Southern Blvd, Bronx",Imran Tayyab,2025-11-13,0,0,0,0,0,0,153.55,153.55,0,153.55
340462,"1040 Westch. Ave, Bronx",Imran Tayyab,2025-11-13,0,0,0,0,0,0,171.47,171.47,0,171.47
304622,"4090 Boston Post Rd, Bronx",Imran Tayyab,2025-11-13,3339.28,535.59,57.14,0,4.67,3936.68,311.02,3654.97,592.73,4247.7
335404,"East Sanford Blvd, Mt.Vern",Imran Tayyab,2025-11-13,2060.75,399.49,27.89,0,3.5,2491.63,130.01,2194.26,427.38,2621.64
330187,"2248 Centr Park Ave, Yonk",Irfan Mamsa,2025-11-13,0,0,0,0,0,0,211.57,211.57,0,211.57
354655,"1 Pallisade Ave, Getty Sq",Irfan Mamsa,2025-11-13,0,0,0,0,0,0,140.83,140.83,0,140.83
348518,"433 Lincoln Ave, Pelham",Irfan Mamsa,2025-11-13,0,0,0,0,0,0,179.48,179.48,0,179.48
359494,"987 Cent Park Ave, Yonk",Irfan Mamsa,2025-11-13,0,0,0,0,0,0,301.99,301.99,0,301.99
332995,"850 Bronx Riv Rd, Yonk",Irfan Mamsa,2025-11-13,0,0,0,0,0,0,234.51,234.51,0,234.51
331196,"710 McLean Ave, Yonkers",Irfan Mamsa,2025-11-13,0,0,0,0,0,0,155.48,155.48,0,155.48
347066,"433 Riverdale Ave, Yonkers",Irfan Mamsa,2025-11-13,0,0,0,0,0,0,136.92,136.92,0,136.92
307075,"132 Tuckahoe Road, Yonkers",Irfan Mamsa,2025-11-13,0,0,0,0,0,0,179.86,179.86,0,179.86
345684,"680 Centr Park Ave, Yonk",Irfan Mamsa,2025-11-13,0,0,0,0,0,0,145.92,145.92,0,145.92
340194,FAC 2365 CPA LLC,Irfan Mamsa,2025-11-13,0,0,0,0,0,0,114.17,114.17,0,114.17
331991,"1591 Centr Park Ave, Yonk",Irfan Mamsa,2025-11-13,0,0,0,0,0,0,147.05,147.05,0,147.05
349796,"296 McLean Ave, Yonkers",Irfan Mamsa,2025-11-13,0,0,0,0,0,0,135.22,135.22,0,135.22
332915,"851 Yonkers Ave, Yonkers",Irfan Mamsa,2025-11-13,0,0,37.56,0,0,37.56,236.91,236.91,37.56,274.47
332974,"132 Bronx Riv Rd, Yonk",Irfan Mamsa,2025-11-13,3432.88,744.46,304.9,0,8.04,4490.28,181.94,3622.86,1049.36,4672.22
303716,FAC Forest Dr LLC,Jasper Cureton,2025-11-13,1077.93,180.59,20.84,0,1.67,1281.03,0,1079.6,201.43,1281.03
351280,"2567 Broad Str, Sumter",Jasper Cureton,2025-11-13,2194.21,197.12,133.66,0,13.95,2538.94,0,2208.16,330.78,2538.94
346937,"1011 Wildw. Centr Dr, Col",Jasper Cureton,2025-11-13,2646.37,340.52,46.81,0,5.45,3039.15,0,2651.82,387.33,3039.15
365492,"497 N. Guignard, Sumter",Jasper Cureton,2025-11-13,2898.43,482.82,136.93,0,10.96,3529.14,0,2909.39,619.75,3529.14
350817,"1123 S. Lake Dr, Lexington",Nathan Stephenson,2025-11-13,1577.27,288.77,32.6,0,3.05,1901.69,0,1580.32,321.37,1901.69
358048,,,2025-08-05,4479.64,684.59,111.4,0,6.8,5282.43,0,4486.44,795.99,5282.43
345229,"137 Wildey Str, Tarrytown",Brad McAllister,2025-08-05,0,0,0,0,0,0,126.02,126.02,0,126.02
310249,"755 North Broadway, WP",Brad McAllister,2025-08-05,0,0,0,0,0,0,111.62,111.62,0,111.62
344719,"80 N. State Rd, Br Man",Brad McAllister,2025-08-05,0,0,0,0,0,0,199.49,199.49,0,199.49
331260,"505A Bedford Rd, Pl",Brad McAllister,2025-08-05,0,0,0,0,0,0,114.41,114.41,0,114.41
330441,"42 Lake Str, WP",Brad McAllister,2025-08-05,0,0,0,0,0,0,210.99,210.99,0,210.99
348508,"681 East Main Str, MK",Brad McAllister,2025-08-05,2026.36,527.67,10.41,0,3.64,2568.08,165.56,2195.56,538.08,2733.64
345300,"425 Central Park Ave, WP",Brad McAllister,2025-08-05,2918.66,439.68,-10.2,0,0.92,3349.06,100.85,3020.43,429.48,3449.91
310225,5 Goldens Bridge,Brad McAllister,2025-08-05,2544.71,362.78,32.34,0,6.95,2946.78,135.73,2687.39,395.12,3116.82
348176,"25 North Salem Rd, CR",Brad McAllister,2025-08-05,1955.21,410.78,62.96,0,10.62,2439.57,133.6,2099.43,473.74,2573.17
330429,"570 Mamaroneck Ave, WP",Brad McAllister,2025-08-05,4024.38,1132.64,121.79,0,17.4,5296.21,449.07,4490.85,1254.43,5745.28
346154,"2 Washington Ave, Pl",Brad McAllister,2025-08-05,2282.42,814.57,154.82,0,23.38,3275.19,159.02,2464.82,969.39,3434.21
345207,"101 Parkway , Greenville",Brianna Royster,2025-08-05,2698.22,433.74,122.6,0,6.61,3261.17,0,2704.83,556.34,3261.17
352435,"2417 Reidville Rd, Spart.",Brianna Royster,2025-08-05,3329.51,595.5,164.33,0,12.99,4102.33,0,3342.5,759.83,4102.33
356343,"722 Grove Rd, Greenville",Brianna Royster,2025-08-05,3614.33,779.86,36.03,0,4.01,4434.23,0,3618.34,815.89,4434.23
345194,"1551 Laurens Rd, Greenv",Brianna Royster,2025-08-05,3039.04,655.25,22.46,0,3.36,3720.11,0,3042.4,677.71,3720.11
351546,"549 Knox Abbott Dr, Cayce",Cristal Romo,2025-08-05,2707.84,446.71,-20.04,0,0.78,3135.29,0,2708.62,426.67,3135.29
302692,"302692 -50 Mamaroneck Ave, WP",Dan Castriota,2025-08-05,0,0,0,0,0,0,201.01,201.01,0,201.01
351044,"1481 Weaver Rd, Scarsdale",Dan Castriota,2025-08-05,0,0,0,0,0,0,130.38,130.38,0,130.38
300241,"300241 -260 Halstead Ave, Harrison",Dan Castriota,2025-08-05,0,0,0,0,0,0,219.46,219.46,0,219.46
351953,"1333 North Ave, NR",Dan Castriota,2025-08-05,0,0,0,0,0,0,112.54,112.54,0,112.54
335687,"38 Mill Rd, Eastchester",Dan Castriota,2025-08-05,5830.69,790.73,757.74,0,64.38,8061.44,290.7,6185.77,1548.47,7781.99
345003,"10 Depot Way, Scarsdale",Dan Castriota,2025-08-05,1575.77,465.2,70.22,0,8.38,2119.57,128.58,1712.73,535.42,2248.15
340462,"1040 Westch. Ave, Bronx",Imran Tayyab,2025-08-05,0,0,0,0,0,0,154.93,154.93,0,154.93
335404,"East Sanford Blvd, Mt.Vern",Imran Tayyab,2025-08-05,0,0,0,0,0,0,90.79,90.79,0,90.79
332150,"1780 East Gun Hill Rd, Bx",Imran Tayyab,2025-08-05,0,0,0,0,0,0,213.42,213.42,0,213.42
338698,"2241 Southern Blvd, Bronx",Imran Tayyab,2025-08-05,0,0,0,0,0,0,142.05,142.05,0,142.05
304622,"4090 Boston Post Rd, Bronx",Imran Tayyab,2025-08-05,0,0,0,0,0,0,270.01,270.01,0,270.01
354655,"1 Pallisade Ave, Getty Sq",Irfan Mamsa,2025-08-05,0,0,0,0,0,0,103.64,103.64,0,103.64
332915,"851 Yonkers Ave, Yonkers",Irfan Mamsa,2025-08-05,0,0,0,0,0,0,187.74,187.74,0,187.74
349796,"296 McLean Ave, Yonkers",Irfan Mamsa,2025-08-05,0,0,0,0,0,0,119.36,119.36,0,119.36
332974,"132 Bronx Riv Rd, Yonk",Irfan Mamsa,2025-08-05,0,0,0,0,0,0,149.74,149.74,0,149.74
348518,"433 Lincoln Ave, Pelham",Irfan Mamsa,2025-08-05,0,0,0,0,0,0,145.02,145.02,0,145.02
347066,"433 Riverdale Ave, Yonkers",Irfan Mamsa,2025-08-05,0,0,0,0,0,0,145.38,145.38,0,145.38
331196,"710 McLean Ave, Yonkers",Irfan Mamsa,2025-08-05,3749.29,807.03,273.92,0,14.38,4844.62,138.59,3902.26,1080.95,4983.21
307075,"132 Tuckahoe Road, Yonkers",Irfan Mamsa,2025-08-05,3513.81,784.67,284.17,0,10.89,4593.54,151.92,3676.62,1068.84,4745.46
332995,"850 Bronx Riv Rd, Yonk",Irfan Mamsa,2025-08-05,3231.45,927.1,206.95,0,34.4,4399.9,201.63,3467.48,1134.05,4601.53
340194,FAC 2365 CPA LLC,Irfan Mamsa,2025-08-05,2640.62,427.82,-20.39,0,0,3048.05,95.29,2735.91,407.43,3143.34
331991,"1591 Centr Park Ave, Yonk",Irfan Mamsa,2025-08-05,2818.6,509.14,12.07,0,0,3339.81,110.1,2928.7,521.21,3449.91
330187,"2248 Centr Park Ave, Yonk",Irfan Mamsa,2025-08-05,4336.68,728.25,409.05,26.55,10.67,5484.65,137.2,4484.55,1163.85,5762.58
359494,"987 Cent Park Ave, Yonk",Irfan Mamsa,2025-08-05,4013.07,710.46,39.54,0,6.38,4769.45,251.84,4271.29,750,5021.29
345684,"680 Centr Park Ave, Yonk",Irfan Mamsa,2025-08-05,3678.49,728.4,83.26,0,17.44,4507.59,144.42,3840.35,811.66,4652.01
344963,"1131 W. Wade Hamp Bl, Grr",Kayle Cash,2025-08-05,2548.75,379.62,140.24,0,8.41,3077.02,0,2557.16,519.86,3077.02
346516,"1068 Tiger Blvd, Clemson",Kayle Cash,2025-08-05,2277.95,328.08,106.46,0,4.67,2717.16,0,2282.62,434.54,2717.16
345195,"520 North US Hwy, TR",Kayle Cash,2025-08-05,2986.38,617.5,-4.92,0,0.67,3599.63,0,2987.05,612.58,3599.63
363726,"2263 Augusta Rd, W.Columbi",Robin Russell,2025-08-05,2193.86,234.32,62.35,0,5.82,2496.35,0,2199.68,296.67,2496.35
358048,,,2025-08-19,4396.16,336.39,52.98,0,2.48,4788.01,0,4398.64,389.37,4788.01
344719,"80 N. State Rd, Br Man",Brad McAllister,2025-08-19,0,0,0,0,0,0,198.64,198.64,0,198.64
345229,"137 Wildey Str, Tarrytown",Brad McAllister,2025-08-19,0,0,0,0,0,0,139.06,139.06,0,139.06
330441,"42 Lake Str, WP",Brad McAllister,2025-08-19,0,0,0,0,0,0,208.24,208.24,0,208.24
310249,"755 North Broadway, WP",Brad McAllister,2025-08-19,0,0,0,0,0,0,133.8,133.8,0,133.8
331260,"505A Bedford Rd, Pl",Brad McAllister,2025-08-19,0,0,0,0,0,0,132.27,132.27,0,132.27
310225,5 Goldens Bridge,Brad McAllister,2025-08-19,1672.78,480.47,154.66,0,14.99,2322.9,175.77,1863.54,635.13,2569.98
348176,"25 North Salem Rd, CR",Brad McAllister,2025-08-19,1489.03,209.24,124.49,0,8.92,1831.68,162.18,1660.13,333.73,1993.86
348508,"681 East Main Str, MK",Brad McAllister,2025-08-19,1704.56,562.05,-18.83,0,0.92,2248.7,184.44,1889.92,543.22,2433.14
330429,"570 Mamaroneck Ave, WP",Brad McAllister,2025-08-19,3625.26,679.82,115.76,0,20.45,4441.29,456.58,4102.29,795.58,4897.87
345300,"425 Central Park Ave, WP",Brad McAllister,2025-08-19,2378.61,450.8,22.88,0,4.1,2856.39,134.63,2517.34,473.68,2991.02
346154,"2 Washington Ave, Pl",Brad McAllister,2025-08-19,2194.64,698.99,15.16,0,12.92,2921.71,160.87,2368.43,714.15,3082.58
345194,"1551 Laurens Rd, Greenv",Brianna Royster,2025-08-19,7512.33,552.75,309.43,0,12.75,8387.26,0,7525.08,862.18,8387.26
345207,"101 Parkway , Greenville",Brianna Royster,2025-08-19,3173.43,749.98,621.28,0,22.39,4567.08,0,3195.82,1371.26,4567.08
352435,"2417 Reidville Rd, Spart.",Brianna Royster,2025-08-19,4065.64,559.45,3.43,0,1.74,4630.26,0,4067.38,562.88,4630.26
351546,"549 Knox Abbott Dr, Cayce",Cristal Romo,2025-08-19,3513.62,442.7,47.62,0,5.45,4009.39,0,3519.07,490.32,4009.39
302692,"302692 -50 Mamaroneck Ave, WP",Dan Castriota,2025-08-19,0,0,0,0,0,0,225.72,225.72,0,225.72
310000,"646 North Ave,New Rochelle",Dan Castriota,2025-08-19,0,0,0,0,0,0,0,0,0,0
351044,"1481 Weaver Rd, Scarsdale",Dan Castriota,2025-08-19,0,0,0,0,0,0,162.04,162.04,0,162.04
351953,"1333 North Ave, NR",Dan Castriota,2025-08-19,0,0,0,0,0,0,119.47,119.47,0,119.47
300241,"300241 -260 Halstead Ave, Harrison",Dan Castriota,2025-08-19,0,0,0,0,0,0,237.41,237.41,0,237.41
345003,"10 Depot Way, Scarsdale",Dan Castriota,2025-08-19,2411.85,347.51,53.67,0,0.92,2813.95,204.23,2617,401.18,3018.18
335687,"38 Mill Rd, Eastchester",Dan Castriota,2025-08-19,8526.02,774.55,43.4,0,8.14,9352.11,281.63,8815.79,817.95,9633.74
338698,"2241 Southern Blvd, Bronx",Imran Tayyab,2025-08-19,0,0,0,0,0,0,200.77,200.77,0,200.77
340462,"1040 Westch. Ave, Bronx",Imran Tayyab,2025-08-19,0,0,0,0,0,0,187.85,187.85,0,187.85
332150,"1780 East Gun Hill Rd, Bx",Imran Tayyab,2025-08-19,0,0,0,0,0,0,235.84,235.84,0,235.84
304622,"4090 Boston Post Rd, Bronx",Imran Tayyab,2025-08-19,0,0,0,0,0,0,305.21,305.21,0,305.21
335404,"East Sanford Blvd, Mt.Vern",Imran Tayyab,2025-08-19,0,0,0,0,0,0,107.29,107.29,0,107.29
347066,"433 Riverdale Ave, Yonkers",Irfan Mamsa,2025-08-19,0,0,0,0,0,0,144.64,144.64,0,144.64
349796,"296 McLean Ave, Yonkers",Irfan Mamsa,2025-08-19,0,0,0,0,0,0,129.8,129.8,0,129.8
354655,"1 Pallisade Ave, Getty Sq",Irfan Mamsa,2025-08-19,0,0,0,0,0,0,119,119,0,119
332974,"132 Bronx Riv Rd, Yonk",Irfan Mamsa,2025-08-19,0,0,0,0,0,0,156.54,156.54,0,156.54
348518,"433 Lincoln Ave, Pelham",Irfan Mamsa,2025-08-19,0,0,0,0,0,0,170.54,170.54,0,170.54
330187,"2248 Centr Park Ave, Yonk",Irfan Mamsa,2025-08-19,3837.82,595.62,155.2,26.82,19.94,4608.58,150.88,4008.64,777.64,4900.46
307075,"132 Tuckahoe Road, Yonkers",Irfan Mamsa,2025-08-19,3766.27,604.27,6.92,0,7.32,4384.78,177.24,3950.83,611.19,4562.02
332915,"851 Yonkers Ave, Yonkers",Irfan Mamsa,2025-08-19,2983.76,586.02,20.88,0,1.78,3592.44,189.25,3174.79,606.9,3781.69
332995,"850 Bronx Riv Rd, Yonk",Irfan Mamsa,2025-08-19,3435.56,797.61,99.23,0,20.08,4352.48,204.81,3660.45,896.84,4557.29
345684,"680 Centr Park Ave, Yonk",Irfan Mamsa,2025-08-19,4080.11,775.45,78.64,0,9.84,4944.04,149.37,4239.32,854.09,5093.41
359494,"987 Cent Park Ave, Yonk",Irfan Mamsa,2025-08-19,3798.11,903.75,239.9,0,14.12,4955.88,246.74,4058.97,1143.65,5202.62
331991,"1591 Centr Park Ave, Yonk",Irfan Mamsa,2025-08-19,2600.57,676.26,233.3,0,9.76,3519.89,115.15,2725.48,909.56,3635.04
340194,FAC 2365 CPA LLC,Irfan Mamsa,2025-08-19,2282.91,420.6,202.25,0,13.05,2918.81,93.85,2389.81,622.85,3012.66
331196,"710 McLean Ave, Yonkers",Irfan Mamsa,2025-08-19,3198.76,884.11,-22.92,0,0,4059.95,139.35,3338.11,861.19,4199.3
344963,"1131 W. Wade Hamp Bl, Grr",Kayle Cash,2025-08-19,7363.2,473.74,68.33,0,5.35,7910.62,0,7368.55,542.07,7910.62
345195,"520 North US Hwy, TR",Kayle Cash,2025-08-19,3124.01,401.49,94.54,0,8.1,3628.14,0,3132.11,496.03,3628.14
346516,"1068 Tiger Blvd, Clemson",Kayle Cash,2025-08-19,2680.27,326.33,177.64,0,14.75,3198.99,0,2695.02,503.97,3198.99
358607,"5225 Sunset Blvd, Lex",Nathan Stephenson,2025-08-19,6449.5,413.57,3.28,0,1.4,6867.75,0,6450.9,416.85,6867.75
363726,"2263 Augusta Rd, W.Columbi",Robin Russell,2025-08-19,2218.52,432.41,52.91,0,7.46,2711.3,0,2225.98,485.32,2711.3
348508,"681 East Main Str, MK",Brad McAllister,2025-07-24,0,0,0,0,0,0,168.3,168.3,0,168.3
330429,"570 Mamaroneck Ave, WP",Brad McAllister,2025-07-24,0,0,0,0,0,0,471.41,471.41,0,471.41
331260,"505A Bedford Rd, Pl",Brad McAllister,2025-07-24,0,0,0,0,0,0,153.03,153.03,0,153.03
348176,"25 North Salem Rd, CR",Brad McAllister,2025-07-24,0,0,0,0,0,0,110.83,110.83,0,110.83
310225,5 Goldens Bridge,Brad McAllister,2025-07-24,0,0,0,0,0,0,140.96,140.96,0,140.96
345300,"425 Central Park Ave, WP",Brad McAllister,2025-07-24,0,0,0,0,0,0,114.17,114.17,0,114.17
330441,"42 Lake Str, WP",Brad McAllister,2025-07-24,0,0,0,0,0,0,186.57,186.57,0,186.57
310249,"755 North Broadway, WP",Brad McAllister,2025-07-24,0,0,0,0,0,0,106.24,106.24,0,106.24
345229,"137 Wildey Str, Tarrytown",Brad McAllister,2025-07-24,0,0,0,0,0,0,146.34,146.34,0,146.34
344719,"80 N. State Rd, Br Man",Brad McAllister,2025-07-24,0,0,0,0,21.5,21.5,198.07,219.57,0,219.57
346154,"2 Washington Ave, Pl",Brad McAllister,2025-07-24,0,0,0,0,0,0,182.15,182.15,0,182.15
302692,"302692 -50 Mamaroneck Ave, WP",Dan Castriota,2025-07-24,0,0,0,0,0,0,214.67,214.67,0,214.67
351044,"1481 Weaver Rd, Scarsdale",Dan Castriota,2025-07-24,0,0,0,0,0,0,157.14,157.14,0,157.14
335687,"38 Mill Rd, Eastchester",Dan Castriota,2025-07-24,0,0,0,0,0,0,351.53,351.53,0,351.53
300241,"300241 -260 Halstead Ave, Harrison",Dan Castriota,2025-07-24,0,0,0,0,0,0,241.55,241.55,0,241.55
345003,"10 Depot Way, Scarsdale",Dan Castriota,2025-07-24,0,0,0,0,0,0,127.44,127.44,0,127.44
338698,"2241 Southern Blvd, Bronx",Imran Tayyab,2025-07-24,91.21,37.87,0,0,0,157.97,155.71,246.92,37.87,313.68
340462,"1040 Westch. Ave, Bronx",Imran Tayyab,2025-07-24,0,0,0,0,0,0,151.83,151.83,0,151.83
345684,"680 Centr Park Ave, Yonk",Irfan Mamsa,2025-07-24,0,0,0,0,0,0,149.94,149.94,0,149.94
354655,"1 Pallisade Ave, Getty Sq",Irfan Mamsa,2025-07-24,0,0,0,0,0,0,118.75,118.75,0,118.75
349796,"296 McLean Ave, Yonkers",Irfan Mamsa,2025-07-24,0,0,0,0,0,0,122.3,122.3,0,122.3
331991,"1591 Centr Park Ave, Yonk",Irfan Mamsa,2025-07-24,0,0,0,0,0,0,102.78,102.78,0,102.78
330187,"2248 Centr Park Ave, Yonk",Irfan Mamsa,2025-07-24,0,0,0,0,0,0,137.06,137.06,0,137.06
340194,FAC 2365 CPA LLC,Irfan Mamsa,2025-07-24,0,0,0,0,0,0,101.36,101.36,0,101.36
332995,"850 Bronx Riv Rd, Yonk",Irfan Mamsa,2025-07-24,0,0,0,0,0,0,191.27,191.27,0,191.27
331196,"710 McLean Ave, Yonkers",Irfan Mamsa,2025-07-24,0,0,0,0,0,0,141.57,141.57,0,141.57
332915,"851 Yonkers Ave, Yonkers",Irfan Mamsa,2025-07-24,0,0,0,0,0,0,196.74,196.74,0,196.74
307075,"132 Tuckahoe Road, Yonkers",Irfan Mamsa,2025-07-24,0,0,0,0,0,0,159.82,159.82,0,159.82
347066,"433 Riverdale Ave, Yonkers",Irfan Mamsa,2025-07-24,0,0,0,0,0,0,144.64,144.64,0,144.64
348518,"433 Lincoln Ave, Pelham",Irfan Mamsa,2025-07-24,0,0,0,0,0,0,170.16,170.16,0,170.16
359494,"987 Cent Park Ave, Yonk",Irfan Mamsa,2025-07-24,0,0,0,0,0,0,268.49,268.49,0,268.49
351280,"2567 Broad Str, Sumter",Jasper Cureton,2025-07-24,2086.39,271.61,-10.2,0,0.89,2348.69,0,2087.28,261.41,2348.69
346937,"1011 Wildw. Centr Dr, Col",Jasper Cureton,2025-07-24,2052.41,471.26,-9.84,0,2.9,2516.73,0,2055.31,461.42,2516.73
365492,"497 N. Guignard, Sumter",Jasper Cureton,2025-07-24,1518.54,93.75,208.28,0,19.55,1840.12,0,1538.09,302.03,1840.12
304622,"4090 Boston Post Rd, Bronx",Imran Tayyab,2025-07-24,2970.08,555.27,102.26,0,23.53,3651.14,292.36,3285.97,657.53,3943.5
303716,FAC Forest Dr LLC,Jasper Cureton,2025-07-24,749.87,212.34,26.47,0,2.13,990.81,0,752,238.81,990.81
351953,"1333 North Ave, NR",Dan Castriota,2025-07-24,631.21,247.89,550.43,0,44.52,1474.05,0,675.73,798.32,1474.05
359294,"7338 Garners Ferry Rd, Col",Cristal Romo,2025-07-24,2429.66,399.23,45.85,0,4.48,2879.22,0,2434.14,445.08,2879.22
332974,"132 Bronx Riv Rd, Yonk",Irfan Mamsa,2025-07-24,4261.74,529.48,44.03,28.94,12.5,4847.75,142.97,4417.21,602.45,5168.14
332150,"1780 East Gun Hill Rd, Bx",Imran Tayyab,2025-07-24,1767.79,362.71,51.45,0,5.19,2187.14,229.1,2002.08,414.16,2416.24
335404,"East Sanford Blvd, Mt.Vern",Imran Tayyab,2025-07-24,1959.54,399.67,72.73,0,8.86,2440.8,96.19,2064.59,472.4,2536.99
358048,,,2026-01-06,2097.73,232.48,148.14,0,8.22,2486.57,0,2105.95,380.62,2486.57
330441,"42 Lake Str, WP",Brad McAllister,2026-01-06,0,0,0,0,0,0,186.62,186.62,0,186.62
345229,"137 Wildey Str, Tarrytown",Brad McAllister,2026-01-06,0,0,0,0,0,0,110.58,110.58,0,110.58
331260,"505A Bedford Rd, Pl",Brad McAllister,2026-01-06,0,0,0,0,0,0,116.04,116.04,0,116.04
310249,"755 North Broadway, WP",Brad McAllister,2026-01-06,0,0,0,0,0,0,102.48,102.48,0,102.48
344719,"80 N. State Rd, Br Man",Brad McAllister,2026-01-06,0,0,0,0,0,0,148.5,148.5,0,148.5
330429,"570 Mamaroneck Ave, WP",Brad McAllister,2026-01-06,1760.26,793.62,222.26,0,7.73,2783.87,439.38,2207.37,1015.88,3223.25
346154,"2 Washington Ave, Pl",Brad McAllister,2026-01-06,1194.16,305.98,250.63,0,6.32,1757.09,156.2,1356.68,556.61,1913.29
345300,"425 Central Park Ave, WP",Brad McAllister,2026-01-06,2101.3,535.98,37.19,0,5.78,2680.25,117.42,2224.5,573.17,2797.67
348176,"25 North Salem Rd, CR",Brad McAllister,2026-01-06,1032.61,154.71,90.34,0,7.58,1285.24,134,1174.19,245.05,1419.24
310225,5 Goldens Bridge,Brad McAllister,2026-01-06,1476.44,348.09,25.98,0,6.58,1857.09,149.26,1632.28,374.07,2006.35
356343,"722 Grove Rd, Greenville",Brianna Royster,2026-01-06,2632.15,471.38,91.94,0,6.71,3202.18,0,2638.86,563.32,3202.18
345207,"101 Parkway , Greenville",Brianna Royster,2026-01-06,2791.18,538.37,114.5,0,9.61,3453.66,0,2800.79,652.87,3453.66
345194,"1551 Laurens Rd, Greenv",Brianna Royster,2026-01-06,1900.79,272.37,266.35,0,19.49,2459,0,1920.28,538.72,2459
352435,"2417 Reidville Rd, Spart.",Brianna Royster,2026-01-06,2834.17,538.11,233.16,0,17.92,3623.36,0,2852.09,771.27,3623.36
302692,"302692 -50 Mamaroneck Ave, WP",Dan Castriota,2026-01-06,0,0,0,0,0,0,183.51,183.51,0,183.51
351044,"1481 Weaver Rd, Scarsdale",Dan Castriota,2026-01-06,0,0,0,0,0,0,158.8,158.8,0,158.8
310000,"646 North Ave,New Rochelle",Dan Castriota,2026-01-06,0,0,0,0,0,0,391.72,391.72,0,391.72
300241,"300241 -260 Halstead Ave, Harrison",Dan Castriota,2026-01-06,0,0,0,0,0,0,277.33,277.33,0,277.33
351953,"1333 North Ave, NR",Dan Castriota,2026-01-06,0,0,0,0,0,0,116.82,116.82,0,116.82
335687,"38 Mill Rd, Eastchester",Dan Castriota,2026-01-06,3714.86,725.58,136.13,0,17.01,4593.58,287.86,4019.73,861.71,4881.44
345003,"10 Depot Way, Scarsdale",Dan Castriota,2026-01-06,1811.72,600.88,83.03,0,14.47,2510.1,141.42,1967.61,683.91,2651.52
338698,"2241 Southern Blvd, Bronx",Imran Tayyab,2026-01-06,0,0,0,0,0,0,192.5,192.5,0,192.5
332150,"1780 East Gun Hill Rd, Bx",Imran Tayyab,2026-01-06,0,0,0,0,0,0,237.63,237.63,0,237.63
335404,"East Sanford Blvd, Mt.Vern",Imran Tayyab,2026-01-06,0,0,0,0,0,0,168.34,168.34,0,168.34
340462,"1040 Westch. Ave, Bronx",Imran Tayyab,2026-01-06,0,0,0,0,0,0,255.46,255.46,0,255.46
304622,"4090 Boston Post Rd, Bronx",Imran Tayyab,2026-01-06,0,0,0,0,0,0,288.9,288.9,0,288.9
347066,"433 Riverdale Ave, Yonkers",Irfan Mamsa,2026-01-06,0,0,0,0,0,0,129.06,129.06,0,129.06
354655,"1 Pallisade Ave, Getty Sq",Irfan Mamsa,2026-01-06,0,0,0,0,0,0,168.04,168.04,0,168.04
332974,"132 Bronx Riv Rd, Yonk",Irfan Mamsa,2026-01-06,0,0,0,0,0,0,135.78,135.78,0,135.78
348518,"433 Lincoln Ave, Pelham",Irfan Mamsa,2026-01-06,0,0,0,0,0,0,147.4,147.4,0,147.4
349796,"296 McLean Ave, Yonkers",Irfan Mamsa,2026-01-06,0,0,0,0,0,0,162.2,162.2,0,162.2
359494,"987 Cent Park Ave, Yonk",Irfan Mamsa,2026-01-06,3430.87,580.96,23.94,0,5.31,4041.08,242.44,3678.62,604.9,4283.52
331196,"710 McLean Ave, Yonkers",Irfan Mamsa,2026-01-06,3715.32,865.18,50.38,0,10.07,4640.95,168.88,3894.27,915.56,4809.83
330187,"2248 Centr Park Ave, Yonk",Irfan Mamsa,2026-01-06,3347.27,566.88,298.47,46.59,7.62,4220.24,188.92,3543.81,911.94,4455.75
345684,"680 Centr Park Ave, Yonk",Irfan Mamsa,2026-01-06,4138.39,717.1,235.33,0,22.42,5113.24,135.9,4296.71,952.43,5249.14
331991,"1591 Centr Park Ave, Yonk",Irfan Mamsa,2026-01-06,3077.77,519.02,213.05,0,7.12,3816.96,144.78,3229.67,732.07,3961.74
340194,FAC 2365 CPA LLC,Irfan Mamsa,2026-01-06,2596.05,479.68,26.59,0,3.27,3105.59,109.18,2708.5,506.27,3214.77
307075,"132 Tuckahoe Road, Yonkers",Irfan Mamsa,2026-01-06,3133.33,503.59,185.36,0,3.93,3826.21,157.66,3294.92,688.95,3983.87
